StockCode,Discount,ReturnRate,Quantity,NetProfit,NetRevenue,HighReturnRisk
22912,0.09997301258210185,0.02181818181818182,269,241.796187001216,1094.249187001216,0
22913,0.09546406097644851,0.012084592145015106,327,294.55296947349126,1330.335969473491,0
22914,0.10536060495366124,0.011655011655011656,424,375.0630573483605,1746.9510573483603,0
22915,0.09728187893196667,0.018145161290322582,2922,229.3194579439758,1000.6074579439758,0
22916,0.09197250435512805,0.006644518272425249,1794,232.9491498652365,1040.8191498652363,0
22917,0.09290452694306593,0.006455083378160301,1847,239.1436412553934,1071.1286412553932,0
22918,0.08925502352199885,0.006756756756756757,1764,230.87837946732483,1011.0983794673248,0
22919,0.09034745517002792,0.00718132854578097,1659,226.37055564478422,972.8155556447841,0
22920,0.08963763026336653,0.3150402310707654,3320,382.76048946824375,1778.9104894682437,0
22921,0.08908031992168586,0.007255139056831923,1642,217.78927488022558,956.4992748802255,0
22922,0.09211892272256854,0.09854014598540145,1482,245.0591286746132,1103.5391286746133,0
22923,0.10171642525062398,0.1217993079584775,1269,198.8924720216414,921.1874720216414,0
22924,0.0992957325113368,0.11831198191409194,1170,181.52657130797257,855.8365713079726,0
22925,0.09846029473340014,0.018604651162790697,422,491.12262744373,2223.55262744373,0
22926,0.09682074632030446,0.025906735751295335,564,647.741486533753,2946.401486533753,0
22927,0.09361181265236808,0.034229828850855744,395,467.83603193358357,2062.6110319335835,0
22928,0.10377052281875458,0.02448979591836735,239,260.43497163555776,1230.6699716355579,0
22930,0.10518871655328368,0.08458149779735682,1039,468.5903842741501,2225.98938427415,0
22931,0.09586953071713361,0.0,790,363.62430469211546,1671.5113046921153,0
22932,0.10735186805206566,0.12096774193548387,872,335.89565776108503,1701.5256577610849,0
22933,0.09464083514977434,0.15145631067961166,874,404.275637346382,1990.685637346382,0
22934,0.09607702115202282,0.0053285968028419185,560,296.632573756812,1365.672573756812,0
22935,0.10708395647830417,0.09664429530201343,673,346.5190159559561,1721.494015955956,0
22936,0.09931755219691255,0.22153846153846155,253,142.35358815949778,667.7945881594977,0
22937,0.10208076143972758,0.013785790031813362,930,465.911341194036,2143.9093411940357,0
22938,0.09892859933281771,0.02527379949452401,2314,858.026236511887,3897.202236511887,0
22939,0.10060797857091873,0.03090507726269316,439,399.12386239525836,1871.2588623952581,0
22940,0.10198412850734973,0.015417331206804892,1852,1623.5165910619746,6850.416591061974,0
22941,0.1331214394531942,0.0918918918918919,504,618.9707681652695,2912.1707681652692,0
22942,0.10597534903494128,0.3781094527363184,125,69.07254867115205,327.19754867115205,0
22943,0.10816985548002689,0.021538461538461538,1272,1214.0449090698828,5356.434909069882,0
22944,0.08437531033152708,0.004838109415705246,2674,248.14608741625815,1025.1040874162582,0
22945,0.11197454254256436,0.059920106524633816,2824,443.6197926029392,2101.135792602939,0
22948,0.10619247903116731,0.004137931034482759,1444,251.93876059898412,1145.3907605989841,0
22949,0.10843320882752615,0.014752370916754479,935,271.01569231288687,1220.040692312887,0
22950,0.09473479207316864,0.05904796511627907,5179,1506.0055002580864,6436.770500258086,0
22951,0.10224842542777708,0.016395682470282825,7199,732.4324780996194,3342.7394780996196,0
22952,0.1043543841822339,0.020953660174613836,14578,1491.5936612629905,6634.5636612629905,0
22953,0.10488559709243682,0.0,459,112.02742438980073,516.1934243898007,0
22954,0.10291667234235857,0.006211180124223602,160,39.1289781014103,179.1289781014103,0
22955,0.09596285957855867,0.0,986,396.4612413841779,1722.597241384178,0
22956,0.10281477448408835,0.07082945013979497,1994,784.9787995052878,3450.074799505288,0
22957,0.10623922231924644,0.014730878186968839,1739,927.8631698297795,4324.018169829779,0
22959,0.10033895140269948,0.057959814528593515,4876,409.6089740044753,1812.3529740044753,0
22960,0.09897272697272368,0.02945049682748713,8107,6628.515987280445,29274.026987280442,0
22961,0.09644183082167804,0.021410907197709227,15037,4258.744041668908,19059.999041668907,0
22962,0.0931872332113022,0.022606382978723406,3675,626.0314132628263,2689.260413262826,0
22963,0.09238660542738573,0.03610675039246468,3070,520.4992141412993,2236.3112141412994,0
22964,0.09451204893917556,0.005571030640668524,2499,1065.3535540816713,4567.551554081671,0
22965,0.1010170094452466,0.019388516032811335,1315,539.4431125807477,2443.5271125807476,0
22966,0.10303204674044195,0.0006997900629811056,7140,1663.7735584768602,7645.36455847686,0
22967,0.10010107639254734,0.018628281117696866,1159,674.6124816981071,2931.867481698107,0
22969,0.09828113149850139,0.011456628477905073,12080,3501.1416974041,15754.081697404099,0
22970,0.10444694280349485,0.003791469194312796,4204,1802.278730536456,8493.718730536455,0
22971,0.10383854670058597,0.00672834314550042,2362,1049.1875440302053,4966.331544030205,0
22972,0.09914000912030937,0.0194954128440367,1710,565.4668157351815,2513.1888157351814,0
22973,0.10604611455137715,0.018227009113504555,1185,388.5713098927223,1727.6223098927221,0
22974,0.0933249843298797,0.013054830287206264,1512,533.1349088120661,2241.022908812066,0
22975,0.1020840986837846,0.0008968609865470851,1114,279.505515334192,1260.184515334192,0
22976,0.11404350349984173,0.012584704743465635,1020,233.649678195898,1129.537678195898,0
22977,0.10560140193845671,0.0011074197120708748,902,229.52092583900276,1019.6179258390027,0
22978,0.09315641608714822,0.030229746070133012,2406,1654.5019227411847,8080.872922741184,0
22979,0.09876860394586987,0.02275568892223056,3908,1088.8597064630246,5133.781706463024,0
22980,0.09447830339756953,0.034365719134493,2276,765.6410554028289,3313.9490554028284,0
22981,0.08557073927026052,0.013856812933025405,427,118.86277511059087,532.1077751105909,0
22982,0.09771134585007045,0.02247191011235955,1044,268.00242839827445,1182.9374283982745,0
22983,0.10419508925625884,0.025780189959294438,5026,408.9196600668202,1856.34466006682,0
22984,0.10218035428454134,0.0,2654,197.53461227754522,942.0966122775451,0
22985,0.10454892704421559,0.0,3750,312.11113849644016,1353.01113849644,0
22986,0.10432174538272584,0.0060591371788657295,4101,330.71553916270227,1528.0095391627021,0
22987,0.1585822281183735,0.0,100,5.9395464190283125,35.33954641902831,0
22988,0.10538688343372363,0.011341726210729272,8717,1988.0168642637655,9002.170864263766,0
22989,0.09411047848720201,0.008875739644970414,2680,1639.0153935432322,7426.559393543232,0
22990,0.0943848203177576,0.1745152354570637,596,549.4022410620979,2393.902241062098,0
22991,0.10021519465692344,0.16079945491710199,3695,1377.799799567363,6131.842799567362,0
22992,0.09905490992733718,0.1272857655073503,4868,1741.3669380981414,7939.684938098141,0
22993,0.09619971101382538,0.005772005772005772,11713,2872.8288979314066,12729.822897931406,0
22994,0.10910501796486331,0.014071294559099437,2102,167.6941511245681,784.6741511245681,0
22995,0.09750053322515081,0.021595416483032173,2220,184.90062571906347,835.5646257190634,0
22996,0.10100935244071495,0.005710520535910389,4527,367.50585539179536,1676.2678553917951,0
22997,0.09900886554549657,0.030540328895849646,2476,202.16716062042545,929.1031606204253,0
22998,0.10080064448692341,0.014983492762211123,11636,898.4591195777188,4144.737119577719,0
22999,0.10278620932342138,0.0011569610489780178,2590,219.81542769008246,980.2674276900824,0
23000,0.10230606542511007,0.0126953125,3033,248.04509396580363,1137.7310939658034,0
23002,0.09949702475395417,0.058796508957280655,2049,168.7158605302054,770.1138605302053,0
23003,0.08674546365497093,0.0,539,49.863551996803764,207.32155199680375,0
23004,0.10350704315305952,0.09077454366058214,1843,155.24041915994883,698.2304191599487,0
23005,0.10095781526161315,0.0002318034306907742,4313,338.1514908934445,1565.8534908934444,0
23006,0.10824441954941356,0.044042913608131,1693,131.16063671876714,627.8946367187671,0
23012,0.09957310541042018,0.007858546168958742,1010,763.6396187637953,3384.0896187637954,0
23013,0.09939744918591768,0.006904487917146145,863,648.7212456800498,2887.91624568005,0
23014,0.10141622063507723,0.011235955056179775,792,591.2220861316838,2634.802086131684,0
23016,0.08114761113781514,0.1111111111111111,24,34.9288412624047,146.6488412624047,0
23019,0.07158723422122355,0.0,49,83.0110106141324,338.5460106141324,0
23021,0.10517405124889184,0.0,117,87.11184512431942,420.27684512431944,0
23022,0.10980423680292983,0.0684931506849315,408,154.16032829672355,699.4883282967235,0
23023,0.12109913747514932,0.007633587786259542,260,68.08359292919546,356.09159292919543,0
23024,0.09721212056096204,0.0078125,254,139.68132931972616,603.1233293197262,0
23025,0.10053155829514479,0.018575851393188854,317,132.07914550124664,600.8061455012466,0
23026,0.10446506820267489,0.027559055118110236,494,192.53138973387047,891.3063897338704,0
23027,0.1002356283077833,0.0,287,110.78164166651472,528.6536416665148,0
23028,0.09754517292633992,0.0056179775280898875,1239,404.15822604462346,1795.0512260446233,0
23029,0.10382305222319864,0.021341463414634148,1284,400.63173777863216,1856.7717377786319,0
23031,0.09970939094752052,0.016025641025641024,1228,395.2971686314225,1786.7571686314222,0
23032,0.10350329258938613,0.020282186948853614,2222,707.419672491974,3199.9096724919737,0
23033,0.09261239760715058,0.0,679,194.95658228531863,855.5815822853186,0
23034,0.10457482733106467,0.0065005417118093175,917,249.6046472377148,1151.7996472377147,0
23035,0.10507365899952974,0.004377431906614786,2047,562.2882810133317,2578.841281013332,0
23036,0.11403482731751068,0.0,182,41.36903445071334,200.61903445071334,0
23037,0.11350201222578127,0.0,193,61.24368097599746,281.9466809759974,0
23038,0.08905386343226342,0.0,41,7.701457773571752,34.32245777357175,0
23039,0.1037308890716469,0.030927835051546393,188,74.00490723261035,328.10490723261034,0
23040,0.10143468387521981,0.0,242,245.47450386792153,1152.3245038679215,0
23041,0.09168027927176137,0.08450704225352113,260,219.0625823429018,974.3625823429019,0
23042,0.10298536106287487,0.09174311926605505,99,124.22155172368619,585.0665517236862,0
23043,0.10291404761407652,0.0,75,104.74797566175538,432.8729756617554,0
23044,0.1094762975833221,0.0,98,75.79796764043256,360.4879676404326,0
23045,0.10296642833373902,0.14705882352941177,116,98.21964265117418,435.1996426511742,0
23046,0.09323841575382255,0.0,347,399.77560256360596,1863.860602563606,0
23047,0.1083117755462196,0.0,55,62.30465841977282,283.6796584197728,0
23048,0.09339614892516003,0.05460750853242321,554,395.35924332961,1948.7292433296102,0
23049,0.09414019989821232,0.13043478260869565,20,30.673110215166375,134.97311021516637,0
23050,0.09286936311461672,0.03333333333333333,29,37.805129613731864,189.04012961373186,0
23051,0.05660177104443374,0.06666666666666667,28,46.438344761727095,192.4583447617271,0
23052,0.09414019989821232,0.047619047619047616,20,30.673110215166375,134.97311021516637,0
23053,0.09329297537581525,0.023255813953488372,42,53.25654880646311,272.2865488064631,0
23054,0.008117142426939018,0.14285714285714285,6,13.047163733515823,44.33716373351582,0
23055,0.08302693851259203,0.3771043771043771,555,274.3978854447182,1153.2268854447182,0
23056,0.09652945473038348,0.359375,861,467.08861866892806,2380.587618668928,0
23057,0.1021995146106592,0.3336633663366337,673,349.6885629057506,1494.4335629057505,0
23058,0.1111130628203688,0.0,486,79.65530993532677,374.3693099353267,0
23060,0.0931560975274866,0.0,234,101.74765856517965,442.4516585651797,0
23061,0.10688069749976084,0.003161222339304531,946,233.16897985712043,1057.3909798571203,0
23066,0.044863074562122976,0.0136986301369863,72,132.36591035118903,507.845910351189,0
23067,0.09926569148057304,0.0,263,219.31478336051998,983.32978336052,0
23068,0.09647202345123503,0.0,795,383.4646024415758,1722.0816024415758,0
23069,0.08734633202046048,0.0,87,116.03710233147524,496.66210233147524,0
23070,0.11648548364511171,0.0,147,109.03438664835329,536.0693866483533,0
23071,0.06780495150883925,0.2235294117647059,264,124.89793914388197,544.8979391438819,0
23072,0.06780495150883925,0.2,288,129.43595192051097,566.235951920511,0
23074,0.107221098426277,0.02643171806167401,221,85.77146888327563,396.5854688832756,0
23075,0.10615581597579175,0.06813627254509018,465,361.9254412239841,1699.310441223984,0
23076,0.09761386215891153,0.0035335689045936395,7896,1960.5157094605474,8707.227709460547,0
23077,0.10145066186041321,0.006184291898577613,9642,2322.173310628099,10453.163310628099,0
23078,0.09931713010335617,0.007212622088655147,6607,1614.079411679624,7268.196411679624,0
23080,0.08096336923084667,0.022222222222222223,484,774.1129678665387,3315.112967866539,0
23081,0.0733319349639683,0.02803738317757009,208,373.41620814551845,1465.4162081455183,0
23082,0.10641309776165578,0.01228609039052216,2251,1561.1599721831321,7215.010972183132,0
23083,0.09694932706239796,0.032846715328467155,1855,1443.3141077633813,6147.930107763382,0
23084,0.10249924164706331,0.003974387281960698,27066,10196.606261370584,45945.80226137058,0
23086,0.10078331595322296,0.013256006628003313,1191,304.9043363462378,1262.3573363462378,0
23087,0.09858536921958776,0.01775147928994083,830,210.3673731674309,908.3933731674309,0
23088,0.08629202085814731,0.0,760,203.53947192726662,866.5654719272666,0
23089,0.08885275921525602,0.007009345794392523,2125,748.8043918348463,3181.843391834846,0
23090,0.10308531191416193,0.004343629343629344,2063,333.0910161149199,1500.6980161149197,0
23091,0.10585779165736545,0.0124777183600713,554,674.2358800433661,3032.969880043366,0
23092,0.10466020556927182,0.04424778761061947,216,237.77566079067466,1126.3276607906746,0
23093,0.10320754553312697,0.0032679738562091504,915,419.6383392456014,1905.5073392456015,0
23096,0.10038988444440089,0.0,993,311.578054883203,1436.2890548832029,0
23099,0.08748560978170362,0.05755395683453238,131,183.3582061177379,779.9332061177379,0
23100,0.09993128818755792,0.00048426150121065375,2064,515.5984517519706,2286.3184517519708,0
23101,0.10008626411600745,0.0,1940,328.94580268637145,1426.5178026863714,0
23102,0.09245578891334051,0.0,1215,209.05604729326296,896.4910472932629,0
23103,0.09964547655315349,0.007186858316221765,3868,1272.8610412932112,5710.1610412932105,0
23106,0.10928998231900884,0.04067796610169491,283,152.95882911012296,691.447829110123,0
23107,0.10171507020737694,0.0,340,192.24858263954712,836.1085826395472,0
23108,0.10068282830206476,0.028406569019085667,2189,2531.9734880947763,11595.412488094777,0
23109,0.1034104541428243,0.04008350730688935,2299,1255.9801581743689,5773.157158174369,0
23110,0.10488997852234144,0.07172995780590717,660,706.0350700738807,3269.5750700738804,0
23112,0.1026498628189232,0.06547619047619048,471,674.7884750850527,3080.8984750850527,0
23113,0.09637487741870265,0.45393474088291746,1138,981.1130685690667,4968.215068569067,0
23114,0.09271379265866267,0.02040816326530612,144,154.40000375580857,633.2000037558086,0
23115,0.0933576731388946,0.0,144,140.5201636188494,619.3201636188494,0
23116,0.08489097154359798,0.0,70,68.11291664425416,290.5029166442541,0
23117,0.10894888960466823,0.011627906976744186,85,80.18665296517024,374.71165296517023,0
23118,0.10569328364986609,0.030418250950570342,765,1091.6723716597885,4870.986371659788,0
23119,0.10396511863723741,0.016430853491556367,2155,234.23560501318642,1127.2326050131865,0
23120,0.10129658011982512,0.04311377245508982,1598,123.05361799845524,568.6736179984551,0
23121,0.09833516809192973,0.0,2445,184.97209190660473,851.3860919066046,0
23122,0.09033393992774887,0.001438159156279962,2083,327.6081575232101,1409.81515752321,0
23123,0.10509775627868426,0.0066298342541436465,899,139.66338133390852,633.3383813339085,0
23124,0.10233931073891488,0.0,503,125.25052620207265,541.8555262020726,0
23125,0.12069919102592673,0.0,405,99.52425339355521,409.7992533935552,0
23126,0.0998358560099619,0.014678899082568808,1074,1050.2470516914204,4677.57705169142,0
23127,0.10665239648257333,0.018030513176144243,708,678.2599632238447,3111.3199632238448,0
23128,0.10367797267619362,0.016018306636155607,430,406.31331703181854,1858.3513170318186,0
23129,0.10097115417733872,0.0010857763300760044,920,762.6375592763972,3388.1975592763974,0
23130,0.10203794677314755,0.009793253536452665,910,731.2903965743159,3308.760396574316,0
23131,0.1033092610766339,0.006734006734006734,885,754.0943723595913,3267.8993723595913,0
23132,0.0990696613828765,0.0039603960396039604,1006,1051.6972087137483,4526.609208713749,0
23133,0.1021323354094198,0.0019193857965451055,520,686.455914005789,2906.267914005789,0
23134,0.1492988206247649,0.0,1018,932.6144306320466,5157.1004306320465,0
23135,0.1100459778529258,0.0,1538,812.7534576090126,4577.913457609013,0
23136,0.10244663949893398,0.0,127,94.50144178478219,421.4364417847822,0
23137,0.11547308384905794,0.0,80,49.52467509717222,226.7926750971722,0
23138,0.09995756578285374,0.013667425968109341,866,269.15007306867676,1106.4200730686769,0
23139,0.08713504057310431,0.02877697841726619,405,126.96381197022666,478.35681197022666,0
23140,0.09960906870809222,0.07017543859649122,159,131.24111388144217,586.4161138814422,0
23141,0.08050154912614155,0.0,68,47.78963241625069,198.2896324162507,0
23143,0.11341748976216622,0.0,16,12.240741381523613,56.480741381523615,0
23144,0.09666583872247486,0.008917713822456425,4890,813.2768561932963,3526.938856193296,0
23145,0.10291282577268326,0.005332040717401842,2052,368.8568914930699,1711.0648914930698,0
23146,0.09979935239490419,0.06090133982947625,771,478.41995740035907,2230.512957400359,0
23147,0.10484455566376395,0.008116883116883116,1833,511.2396765434344,2370.054676543434,0
23148,0.09754343655988912,0.006187529747739172,2088,351.93834568731575,1564.0583456873158,0
23149,0.10784158472769385,0.10185185185185185,97,44.78081767648827,213.85181767648828,0
23150,0.10321622265818294,0.007142857142857143,139,69.9778430671749,312.25484306717493,0
23151,0.09152044165107139,0.0,59,19.986023909309697,93.0730239093097,0
23152,0.10091369391416334,0.012867647058823529,537,408.5861432054579,1797.043143205458,0
23153,0.10891850295088948,0.015873015873015872,248,175.86477714960546,822.4057771496055,0
23154,0.10109285768859404,0.024497991967871485,2429,985.4299311693228,4413.3649311693225,0
23155,0.10248163573427299,0.07467962881131242,2094,342.8451049821847,1511.4111049821847,0
23156,0.10083709638730001,0.014545454545454545,1626,677.7900116953084,2978.5640116953086,0
23157,0.09915137437433126,0.08714596949891068,2514,1030.0674052080983,4528.856405208098,0
23158,0.1008541469449252,0.023112480739599383,2536,1049.2158781030619,4631.339878103062,0
23159,0.09770711275161618,0.010974539069359086,2253,934.0999613393234,4125.098961339323,0
23160,0.1024345489872672,0.004291845493562232,1392,319.2205072012415,1475.4805072012414,0
23161,0.08263453853767043,0.0074074074074074086,1608,407.6543088074751,1735.274308807475,0
23162,0.09111122472969069,0.0,1362,980.8518199832728,4333.319819983272,0
23163,0.09892927109753999,0.031091011871113624,1714,801.6561516039607,3566.446151603961,0
23164,0.09379549901766975,0.001773049645390071,563,525.6148429708638,2324.0898429708636,0
23165,0.1056968410267569,0.0334865397242285,2944,924.880291756646,4150.480291756646,0
23166,0.10098785357393052,0.48880256691229057,77907,11024.77119355622,68008.60719355622,0
23167,0.0990831698274587,0.0854075158613958,5622,778.3523055064709,3681.7143055064707,0
23168,0.09887561725533207,0.018639972385226095,2843,671.6799124485009,2965.5239124485006,0
23169,0.10272645673163165,0.060272197018794556,1450,1134.1832184791365,5212.033218479137,0
23170,0.0965631438066986,0.09861282790825436,6563,2012.648062348085,9132.341062348085,0
23171,0.09636990677843459,0.018319169027384324,5198,1606.9665052612777,7256.876505261277,0
23172,0.09818769689184377,0.02691292875989446,3688,1154.2317168570464,5209.5277168570465,0
23174,0.09709420528660391,0.028937849391647483,2953,2211.3341687529764,10302.599168752977,0
23175,0.09928360932273617,0.025461489497135583,3062,1679.570247125742,7976.070247125742,0
23176,0.09563978404418184,0.02111684655091506,2086,913.6758802404926,3971.8078802404925,0
23177,0.09365375085516132,0.00819336337566571,2421,1045.777538015403,4555.612538015403,0
23178,0.10317647108372748,0.01592356687898089,309,171.2752759966109,758.2042759966109,0
23179,0.11812913528351818,0.0,304,162.10166680949388,748.6176668094939,0
23180,0.10420031406596995,0.009523809523809525,104,89.41719219243336,419.7471921924334,0
23181,0.07634372494620056,0.06666666666666667,56,90.87347135338203,384.873471353382,0
23182,0.09353809621506708,0.004140786749482402,3367,561.4563466954083,2520.4483466954084,0
23183,0.09119344950541075,0.03804347826086957,177,147.72415676142364,628.5961567614237,0
23184,0.09893921751280431,0.016817593790426907,760,718.4246509638216,3239.8246509638216,0
23185,0.10758680340267208,0.0031746031746031746,314,19.94798216444525,99.73398216444525,0
23186,0.10294729652648694,0.006027122049221497,1979,181.57006853263985,754.5830685326399,0
23187,0.10413902708084972,0.01561840439003799,2332,134.03370391112193,619.3577039111219,0
23188,0.10255274563889044,0.004532211071544189,3075,986.1652720672242,4532.022272067224,0
23189,0.09974787172626998,0.0008244023083264633,1212,711.5467067769476,3029.022706776948,0
23190,0.10202220597514752,0.0011911852293031567,1677,547.5255408307271,2430.1685408307267,0
23191,0.10060006005474799,0.0013986013986013986,2142,694.9252767370788,3119.9352767370783,0
23192,0.09743008799443831,0.0009244992295839754,3242,1068.3363303915562,4675.170330391556,0
23193,0.10133866653984853,0.010712372790573112,1847,797.9081181681973,3423.307118168197,0
23194,0.10005576609849351,0.020774845592363842,1744,797.075218638969,3363.394218638969,0
23196,0.10494285785791642,0.0075449796865931515,1710,465.2476336062825,2153.8576336062824,0
23197,0.0997907048652973,0.01815541031227306,1352,392.333337619077,1755.821337619077,0
23198,0.09853259471468555,0.020578778135048232,3046,864.696796775175,3886.2747967751748,0
23199,0.09941434016316668,0.04958167603895213,13859,5205.708697114107,23680.822697114105,0
23200,0.0997894686696861,0.019544924154025672,6722,2608.3800726726627,11722.632072672663,0
23201,0.09952307477867686,0.04564315352697095,12420,4814.975219248013,21583.05521924801,0
23202,0.09856168668783993,0.022151029748283754,10683,4248.69511855316,18876.30811855316,0
23203,0.10031300119095807,0.029849236061924515,19176,7326.812938502475,33271.73893850247,0
23204,0.10161158642785523,0.025768911055694097,7032,1097.5573448172643,5035.897344817264,0
23205,0.10151757423711275,0.03583489681050657,5139,786.4576884189256,3653.4266884189256,0
23206,0.09863915495028105,0.005020775623268698,11494,3599.9896699317583,16312.759669931756,0
23207,0.09958690220639756,0.056430280891799973,7491,2401.927159718124,10749.504159718123,0
23208,0.09754110231732677,0.011696843454574588,6168,2029.1716626440227,8967.851662644021,0
23209,0.09816392209496604,0.003077633299992306,12957,4235.357640836745,18753.364640836742,0
23210,0.10377635810627017,0.06839945280437756,2724,637.3019546719465,2932.6019546719463,0
23211,0.1001551534679592,0.010820559062218215,2194,495.47138902381215,2327.021389023812,0
23212,0.09100985711267023,0.02711251694532309,2153,519.7992235946449,2304.890223594645,0
23213,0.09954359429340241,0.007495315427857589,1589,353.80644601300065,1694.7894460130005,0
23214,0.09823931495543518,0.0,770,319.80947222892314,1454.2784722289232,0
23215,0.0939452828626982,0.03282275711159737,3536,1431.968479399199,6289.3804793991985,0
23216,0.11732415671842125,0.0,512,102.23655870043609,526.443558700436,0
23217,0.10494945874277524,0.0,1285,282.5619671919635,1374.2119671919636,0
23218,0.11697114830021138,0.0,372,84.2859150435816,410.3529150435816,0
23219,0.11456622595631218,0.0,398,89.84991876353274,437.81991876353277,0
23220,0.10113468369116504,0.0,924,156.9871740694023,696.1831740694023,0
23221,0.09508358782511984,0.03358992302309307,1381,246.3778471252442,1069.010847125244,0
23222,0.11017149368974492,0.015286624203821656,773,123.04846700253586,604.7534670025358,0
23223,0.10542099671142108,0.0,741,135.05544682057197,601.8084468205719,0
23224,0.10388423249378476,0.019099590723055934,719,115.04333357987524,549.3583335798752,0
23225,0.10238750262352633,0.05263157894736842,1296,223.4262517586917,986.1462517586916,0
23226,0.10376214744074382,0.038678485092667206,1193,270.30612484162015,1300.0691248416201,0
23227,0.10048913247240317,0.003754693366708385,1592,381.4470550342087,1744.3890550342087,0
23228,0.09067454563731395,0.0935672514619883,1395,359.7602179576832,1566.4202179576832,0
23229,0.10015013802523418,0.0060606060606060615,1804,1316.205780655411,5751.7067806554105,0
23230,0.1017402175861394,0.006269592476489028,7925,643.305371484382,2880.855371484382,0
23231,0.1039799896739135,0.0,7225,590.7512584379244,2681.3012584379244,0
23232,0.10211577238016555,0.005963517305893358,8501,678.4837827282881,3076.977782728288,0
23233,0.09758915713199932,0.0048543689320388345,5125,429.23688688747546,1888.3868868874754,0
23234,0.09937642031077623,0.009714632665452338,1631,967.6131097767013,4162.756109776701,0
23235,0.08756352119550388,0.01891891891891892,726,413.357068489392,1740.319068489392,0
23236,0.0942513705506866,0.013376570733684636,2434,1411.469917969013,6140.7119179690135,0
23237,0.09476263883264997,0.016037735849056604,1043,875.9699221265939,3821.604922126594,0
23238,0.09762920448798475,0.009003939223410242,1761,1445.193660238896,6386.178660238896,0
23239,0.09248500929090356,0.03349282296650718,808,653.1712122402744,2844.7312122402745,0
23240,0.09489887854984197,0.01212709192335678,4073,3307.7117513732505,14723.136751373251,0
23241,0.0944692235050989,0.003489531405782652,1999,859.1751360709643,3692.439136070964,0
23242,0.10137422514810793,0.018711018711018712,1416,589.8489522444214,2589.7209522444214,0
23243,0.10029625099655355,0.024098910310142496,4657,4094.771664379968,19567.66266437997,0
23244,0.09334807550331253,0.009635974304068524,925,369.63901951975623,1554.6760195197562,0
23245,0.09558436892394101,0.015241320914479255,5815,5305.271059256926,23731.686059256925,0
23247,0.10110925047404878,0.021967526265520534,2048,1170.0654197205001,5202.429419720501,0
23249,0.0919525900653494,0.0650887573964497,790,267.9653265615792,1160.255326561579,0
23250,0.09273881642809766,0.0988562091503268,1103,283.0576706686926,1234.0706706686926,0
23251,0.09432643138709693,0.03405754550792719,1645,399.6335345508948,1768.448534550895,0
23252,0.09599895720943943,0.05331179321486268,586,467.5870198321013,1974.9250198321013,0
23254,0.09401870973923535,0.011990407673860911,1648,1424.1793163013049,6070.499316301305,0
23255,0.09203173207035202,0.009278350515463918,961,837.994336783263,3528.899336783263,0
23256,0.09494048009353265,0.04218600191754554,1998,1724.515640478209,7347.265640478209,0
23263,0.10603800395734547,0.012824010914051841,3618,905.7158299067663,4144.321829906767,0
23264,0.10228134634280941,0.0005530973451327434,1807,472.61971349736746,2117.0597134973673,0
23265,0.10602352942030342,0.009096422073984234,1634,409.8334910083398,1886.80549100834,0
23266,0.10531212416292593,0.006179196704428424,1930,488.5025670862832,2226.8755670862834,0
23267,0.10077805178276848,0.04,1152,286.0594105513138,1279.9474105513139,0
23268,0.10449209332687327,0.008298755186721992,1434,338.67735593791036,1724.8033559379103,0
23269,0.10727386806076321,0.0,745,208.2551845442987,950.9901845442987,0
23270,0.10062345965672854,0.005253940455341506,1136,288.23101252033433,1395.9110125203342,0
23271,0.09166553124783312,0.0,1559,276.29696800594627,1161.4679680059462,0
23272,0.0961152824323051,0.0,352,104.4121472241435,470.33014722414345,0
23273,0.0981701561001997,0.004319654427645789,922,306.5721940106783,1373.330194010678,0
23274,0.09986987728524321,0.0027726432532347504,1079,346.84452833436904,1586.6215283343688,0
23275,0.0987300797296153,0.0210727969348659,3577,878.8820590704124,3851.2010590704126,0
23280,0.09919832841431901,0.0010030090270812437,1992,280.9044608094614,1361.9984608094614,0
23281,0.10057487465137235,0.0,1261,173.57608027467595,851.701080274676,0
23282,0.09760731896073531,0.0,738,119.5276469590139,539.7166469590139,0
23283,0.10152096951983977,0.011345218800648298,610,680.1814192111148,3260.591419211115,0
23284,0.10097257945388136,0.05174793008279669,4123,4951.11180966924,23052.775809669238,0
23285,0.10447023594363293,0.0004272591326639607,4679,714.0024764497264,3783.383476449726,0
23286,0.09777345832321488,0.009898989898989899,4901,754.5756324466131,3924.378632446613,0
23287,0.09678345677723006,0.02809917355371901,1764,297.1658255132096,1303.0658255132096,0
23288,0.10667399205548714,0.00398318211993804,4501,681.0196346963743,3661.962634696374,0
23289,0.09637203837214388,0.007687379884689301,1549,367.4690321691409,1662.364032169141,0
23290,0.09566397821610495,0.004206983592763988,2367,541.2411702814492,2471.2461702814494,0
23291,0.09124594522515032,0.006422607578676943,1547,374.72958028095695,1689.952580280957,0
23292,0.0939528228959042,0.009995240361732508,2080,489.5797167504358,2229.163716750436,0
23293,0.10313975763284072,0.003876908165737824,8222,1259.4807290911824,5775.894729091182,0
23294,0.10109741793539029,0.003059543421981643,4236,634.7725699048038,2954.362569904804,0
23295,0.09921013432220786,0.002181208053691275,5947,924.0660812912164,4187.697081291216,0
23296,0.103965138703192,0.005513579742699612,4870,1110.564293552114,5083.694293552114,0
23297,0.10783030461796268,0.006071929005137786,4256,1208.4822700824839,5877.762270082483,0
